Student_ID,Year_of_Entry,TCAS_channels,Gender,Age,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses,Type_of_prior_school,Prior_School_Province REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
91,2020,3,Male,19,0,S,Rural,A partment,61,Wifi,15000,High School,BKK,BKK6,2.75,3,1.5,1.75,3,Alone,Together,Master,Bachelor,Father,Freelance,Private,880000,2.5,2,3,1.5,1.5,2,2.5,3,1,2.5,3,2.49,No,No,Low
92,2020,3,Male,18,0,E,Rural,Apartment,60,Wifi,15000,High School,E,E2,1.5,1.75,1.75,2,4,Alone,Together,Bachelor,Master,Mother,Freelance,Public,910000,1.5,2,2,0.5,2.5,0.5,2,2,2,1.5,2.5,2.15,No,No,Low
93,2020,3,Female,18,18,BKK,Urban,Ho me,37,Wifi,15000,High School,BKK,BKK2,3.25,2.75,3,3.75,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Private,2740000,3,3.5,4,2,3.5,2.5,3.5,3,2,3,3,3.27,No,No,High
94,2020,3,Female,18,18,BKK,Urban,Home,90,WIFI,15000,High School,BKK,BKK5,3.25,3.5,3.5,3.75,4,Parents,Together,Bachelor,Bachelor,Mother,Public,Freelance,2450000,3,4,4,2,3,3,3.5,2.5,2.5,3,3,3.23,No,No,Low
95,2020,1,Male,18,18,BKK,Urban,Apartment,25,WIFI,15000,,BKK,BKK4,3,3.25,3.5,1.75,3,Alone,Apart,Bachelor,Bachelor,Mother,Private,Private,1990000,3,3.5,2.5,2.5,3.5,4,2.5,3,2,2.5,2,2.99,No,No,High
96,2020,2,Female,,3,BKK,Urban,Home,36,Wifi,11000,High School,BKK,BKK3,1.5,1.75,1.75,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Private,Private,510000,1.5,1,1,0.5,2,1,1.5,2,0,2,1.5,1.82,No,No,Low
97,2020,2,Female,18,18,BKK,Urban,Home,44,WIFI,15000,Vocational School,BKK,BKK9,1.5,2,1.75,1.75,3,Relatives,Apart,Bachelor,Master,Mother,Public,Freelance,2020000,1.5,1,1.5,1,2.5,1,1.5,2.5,1,2,1.5,2,No,No,Medium
98,2020,,Female,18,0,E,Urban,,11,Wifi,15000,High School,E,E6,2.5,3,2.25,2.25,4,Alone,Together,Bachelor,Bachelor,Father,Public,Business,3040000,2,1,0.5,1,3,2,2,2,2,2.5,1.5,2.14,No,No,Medium
99,2020,1,Female,18,3,BKK,Urban,,42,Mobile,8000,Vocational School,BKK,BKK8,3.25,3.5,3.5,3.25,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,700000,3,2.5,2,2.5,4,1.5,3.5,3,3,3.5,3.5,3.14,No,No,Medium
100,,2,Female,18,18,BKK,Urban,Home,7,Wifi,9000,High School,BKK,BKK3,2.25,1.75,2.25,1.75,3,Mom or Dad,Apart,Bachelor,Bachelor,Father,Public,Freelance,950000,2,2,3,1,1.5,1,2.5,2,2,1.5,3,2.13,No,No,Low
101,2020,2,Female,18,0,E,Urban,Apartment,16,WIFI,12000,High School,BKK,BKK9,2.75,3.25,2.25,3.5,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Private,1110000,2.5,2.5,2.5,1.5,2.5,2.5,2,2,1,2,1.5,2.23,No,No,Medium
102,2020,2,Female,,18,,Urban,Home,22,Wifi,14000,Vocational School,BKK,BKK9,1.75,1.75,1.75,1.75,3,Mom or Dad,Apart,Bachelor,Bachelor,Father,Public,Business,1010000,1.5,1,2,1,1.5,2,1.5,2,1,2,3.5,2.11,No,No,No
103,2020,2,Female,,0,S,Rural,Apartment,51,Mobile,4000,High School,S,S3,2,1.75,2.25,1.75,3,Alone,Together,HighSchool,Bachelor,Father,Public,Public,460000,2,1.5,1.5,1,2,2.5,2.5,1.5,1.5,2.5,3,2.13,No,No,Medium
104,2020,3,Female,18,3,E,Urban,Apartment,10,Wifi,11000,High School,E,E5,2.5,2,2.75,3,3,Alone,Apart,HighSchool,HighSchool,Mother,Public,Business,480000,2,1.5,2,0.5,2,0.5,2.5,2.5,1.5,2.5,2.5,2.32,No,No,Low
105,2020,1,Female,19,19,,Urban,Home,73,Mobile,5000,Vocational School,BKK,BKK4,1.75,2.25,2.25,1.75,3,Parents,Together,Bachelor,Bachelor,Mother,Public,Private,630000,1.5,1,1,1,1,2,1,2,1,1.5,2.5,1.79,No,No,No
106,2020,3,Male,18,18,BKK,Urban,Home,35,Mobile,15000,High School,BKK,BKK4,2.75,2.75,2.25,3,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Business,3650000,2,2,3,1.5,2,2,2.5,2,0.5,2.5,1.5,2.23,No,No,Low
107,2020,3,Female,18,18,BKK,Urban,Home,46,Wifi,11000,High School,BKK,BKK6,2.5,2.25,3,2,3,Parents,Together,Master,Bachelor,Mother,Public,Private,700000,2.5,1.5,2,2,2.5,2,2.5,1.5,2.5,2.5,3.5,2.47,No,No,Medium
108,2020,2,Female,19,0,E,Urban,Apartment,28,Wifi,15000,High School,E,E7,1.75,1.75,3.5,1.5,2,Alone,Apart,Bachelor,Bachelor,Mother,Freelance,Freelance,1140000,1.5,2.5,2.5,1,2.5,1,1.5,0.5,1,1.5,2.5,1.92,No,No,Medium
109,2020,2,Female,19,4,BKK,Urban,Home,22,WIFI,15000,Vocational School,BKK,BKK1,3,3,2.75,2,4,Parents,Together,Bachelor,Bachelor,Father,Private,Private,2560000,2.5,2.5,2.5,1.5,2.5,3,3,2.5,1.5,3.5,0,2.66,No,No,High
110,,2,Male,19,19,BKK,Urban,Home,23,Wifi,8000,Vocational School,BKK,BKK5,3,2.5,3.5,2.75,3,Parents,Together,Master,Bachelor,Mother,Private,Private,900000,2.5,3,3.5,1.5,2,1.5,3.5,2.5,2,3,1.5,2.73,No,No,Low
111,2020,2,,18,18,,Urban,Home,674,Mobile,13000,High School,BKK,BKK1,2,1.75,1.75,2.75,4,Parents,Together,Bachelor,Bachelor,Father,Business,Private,560000,2,1.5,1.5,1,2,1,2,2,2,2,1.5,1.95,No,No,Low
112,,3,Female,19,4,S,Urban,,57,Mobile,15000,High School,S,S7,1.75,2,2.25,1.75,4,Alone,Together,Master,Bachelor,Father,Freelance,Freelance,930000,1.5,1,1.5,0.5,2.5,1,1,1.5,1,1.5,4,1.86,No,No,Medium
113,2020,3,Female,18,0,,Urban,Apartment,40,Wifi,8000,High School,E,E1,3,2.75,3,3.25,3,Alone,Together,Bachelor,Bachelor,Father,Public,Private,1000000,3,3,3,1.5,2,3.5,2.5,3,2.5,3,1,2.69,No,No,High
114,2020,3,Female,18,18,BKK,Urban,Home,42,Wifi,15000,High School,BKK,BKK4,3,2.75,3.25,3.25,4,Parents,Together,Bachelor,Bachelor,Father,Public,Private,1830000,3,2.5,3,2,2.5,4,3,3,3,3,4,3.27,Yes,No,Medium
115,2020,2,Male,19,19,BKK,Urban,Home,46,Wifi,15000,Vocational School,BKK,BKK3,2.5,3,2.25,2.5,4,Parents,Together,Bachelor,Master,Father,Public,Business,3500000,2,2,2,1.5,3,1,2.5,2,1,1.5,2.5,2.16,No,No,No
116,2020,2,mAlE,18,18,BKK,Urban,Home,18,WIFI,15000,Vocational School,BKK,BKK8,2,1.75,1.75,2,3,Parents,Together,Master,Bachelor,Father,Private,Business,2970000,1.5,1.5,2.5,0.5,2.5,0,1.5,2,1,1.5,2,1.79,No,No,Low
117,2020,2,Male,18,0,E,Rural,Apartment,5,Wifi,15000,High School,E,E10,3.5,3.75,3,3,3,Roommates,Apart,Bachelor,Master,Mother,Private,Public,2820000,3,4,3.5,2,2.5,3,3,4,2,3,2,3.18,Yes,No,Low
118,2020,2,Female,18,0,S,Urban,Apartment,85,Wifi,9000,High School,S,S10,2.75,2.25,3.25,3,3,Alone,Together,Bachelor,Bachelor,Mother,Private,Private,750000,2.5,2,2.5,1.5,2.5,1.5,2.5,3.5,2.5,2,0.5,2.3,No,No,No
119,2020,3,Male,18,0,NE,Urban,Apartment,44,Wifi,8000,High School,NE,NE4,1.75,1.75,2.25,3.5,3,Roommates,Together,Bachelor,Master,Father,Private,Private,970000,2,2,2.5,0.5,2,2.5,1.5,2.5,1.5,2,1,2.18,No,No,Medium
120,,3,,18,3,BKK,Urban,Home,74,Wifi,15000,High School,BKK,BKK10,3.5,4,3,3.25,3,Parents,Together,Bachelor,Master,Mother,Public,Business,3430000,3.5,3,4,2.5,2.5,2.5,3.5,3.5,4,3,1.5,3.17,No,No,Low
121,2020,3,Female,18,0,S,Rural,Apartment,35,Wifi,15000,Vocational School,S,S2,3,2.75,2.75,2.5,4,Alone,Together,Bachelor,Bachelor,Father,Public,Private,2210000,2.5,3,3,1.5,3,2,3,2.5,1,2,3.5,2.83,Yes,No,Medium
122,2020,3,Male,,0,E,Urban,Apartment,92,Mobile,6000,Vocational School,E,E10,2.75,2.75,3.25,3,2,Alone,Apart,Bachelor,Bachelor,Father,Private,Private,730000,2.5,2.5,2.5,1.5,1.5,3,2,3,2.5,3,1,2.49,No,No,Low
123,2020,2,Male,18,18,BKK,,Home,26,Wifi,83000,High School,BKK,BKK9,1.5,1.75,1.75,1.5,3,Parents,Together,Bachelor,Bachelor,Father,Private,Private,950000,1.5,2.5,2.5,0.5,1.5,1,2.5,2.5,0.5,1,2.5,2.17,No,No,Medium
124,2020,2,Male,18,18,BKK,Urban,Apartment,83,Mobile,6000,High School,BKK,BKK6,2,2,1.75,3.25,2,Alone,Apart,Bachelor,Master,Mother,Private,Private,680000,1.5,2,3,0.5,1.5,1,2,1.5,1,2,4,2.32,No,No,No
125,2020,3,Female,18,18,,Urban,Home,64,Wifi,95000,High School,BKK,BKK10,2.25,1.75,2.5,2.75,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,2140000,2,1.5,1,1,1.5,2,2,1,2,2.5,2.5,2.11,No,No,Low
126,2020,2,Male,19,0,S,Urban,Apartment,67,Mobile,15000,High School,BKK,BKK8,2,1.75,1.75,2.25,3,Alone,Together,Master,Bachelor,Father,Private,Public,610000,1.5,1,1.5,1,1,2,1.5,1,1.5,1.5,3,1.98,No,No,Low
127,2020,3,Female,18,18,BKK,,Home,15,wIFI,7000,High School,BKK,BKK1,1.75,2,1.75,2.25,3,Parents,Together,Master,Master,Father,Business,Private,870000,1.5,1,2,0.5,1.5,2,1.5,2.5,0.5,2,3,2,No,Yes,Medium
128,2020,3,Female,18,0,E,,Apartment,10,Wifi,15000,High School,E,E1,1.5,1.75,1.75,1.75,3,Roommates,Together,Bachelor,Bachelor,Mother,Public,Business,1140000,1,1,1.5,0,1,1,1,0.5,1,2,1.5,1.68,No,No,Low
129,2020,1,Male,18,18,BKK,Urban,Home,13,Wifi,7000,Vocational School,BKK,BKK7,3.5,3.25,3.25,2.5,4,Parents,Together,Bachelor,Master,Father,Private,Private,830000,3,4,4,2,3,2.5,2.5,3.5,2,3.5,1,2.91,No,Yes,High
130,2020,2,Male,18,18,BKK,Urban,Apartment,86,Mobile,13000,High School,BKK,BKK1,2.25,2.25,2,2.75,3,Alone,Together,Bachelor,Bachelor,Father,Public,Private,1020000,2,2.5,3,1,1,1.5,2,2,1.5,1.5,3,2.39,No,No,Medium
131,2020,3,Male,18,0,E,Urban,Apartment,41,WIFI,15000,High School,E,E1,3,2.5,3,2.75,3,Alone,Together,Bachelor,Bachelor,Mother,Public,Freelance,2360000,3,3.5,4,2,4,3.5,2,3,1,2,4,3.06,Yes,No,High
132,2020,3,Male,19,4,E,Urban,Apartment,52,Wifi,14000,High School,E,E1,1.75,2,1.75,2.5,2,Roommates,Apart,Bachelor,Bachelor,Mother,Freelance,Public,1600000,1,1,1,0,1,0,1,1,1,1.5,2,1.49,No,No,Low
133,2020,2,Female,18,3,BKK,Urban,Home,79,Wifi,15000,High School,BKK,BKK7,3,2.5,2.75,3.5,4,Parents,Together,Bachelor,Master,Mother,Public,Business,3000000,3,2.5,2.5,2.5,3,1.5,3.5,4,1.5,3.5,2.5,3.05,No,No,High
134,2020,3,Female,18,0,E,Urban,Apartment,60,Mobile,15000,High School,E,E3,2.75,3,3.5,2.75,3,Alone,Apart,Bachelor,Bachelor,Father,Private,Public,680000,2.5,2,2.5,2,2.5,2,3,2.5,1.5,2.5,4,2.69,No,No,Medium
135,2020,2,Female,18,3,BKK,,Home,27,Wifi,11000,High School,BKK,BKK5,3,3.25,3,1.5,4,Parents,Together,HighSchool,Bachelor,Father,Private,Public,420000,3,3,3,2,4,1.5,3.5,3.5,2,4,4,3.19,No,No,High
136,2020,2,Female,19,4,BKK,Urban,Home,48,Wifi,15000,High School,BKK,BKK9,3.25,3.75,2.75,2.75,3,Mom or Dad,Apart,Master,Bachelor,Mother,Public,Business,2940000,3,4,4,1.5,3,2,3.5,2.5,1.5,3,4,3.1,No,No,Medium
137,,3,Female,20,5,BKK,Urban,Home,90,WIFI,15000,High School,BKK,BKK10,3,3,3.25,3.25,4,Parents,Together,Bachelor,Bachelor,Mother,Public,Private,2090000,3,4,4,2,3,3,3.5,3,2,2.5,2,3.12,Yes,No,High
138,2020,2,Male,18,18,BKK,Urban,Home,37,Mobile,10000,High School,BKK,BKK6,2.5,2.75,2.5,2.5,4,Parents,Together,Bachelor,Bachelor,Father,Public,Freelance,400000,2.5,2.5,2,1,1,2.5,2.5,2.5,1,2.5,4,2.57,No,Yes,High
139,,1,Female,18,18,BKK,Urban,Home,30,Wifi,15000,Vocational School,BKK,BKK4,3.5,3,2.5,3.25,4,Parents,Together,Bachelor,Bachelor,Father,Public,Public,2450000,3,2.5,2.5,2.5,3,1.5,3.5,3,2,2.5,3,2.78,Yes,No,Medium
139,2020,1,Female,18,18,BKK,Urban,Home,30,Wifi,15000,Vocational School,BKK,BKK4,3.5,3,2.5,3.25,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Freelance,2450000,3,2.5,2.5,2.5,3,1.5,3.5,3,2,2.5,3,2.78,Yes,No,No
139,2020,1,Female,18,,BKK,Urban,Home,30,Wifi,15000,Vocational School,BKK,BKK4,3.5,3,2.5,3.25,4,Parents,Together,Bachelor,Master,Father,Private,Freelance,2450000,3,2.5,2.5,2.5,3,1.5,3.5,3,2,2.5,3,2.78,Yes,No,No
139,2020,1,Female,18,18,BKK,Urban,Home,30,Wifi,15000,Vocational School,BKK,BKK4,3.5,3,2.5,3.25,4,Parents,Together,Bachelor,Bachelor,Father,Business,Freelance,2450000,3,2.5,2.5,2.5,3,1.5,3.5,3,2,2.5,3,2.78,Yes,No,Low
139,2020,1,Female,18,18,BKK,,Home,30,Wifi,15000,Vocational School,BKK,BKK4,3.5,3,2.5,3.25,4,Parents,Together,Bachelor,Bachelor,Father,Private,Private,2450000,3,2.5,2.5,2.5,3,1.5,3.5,3,2,2.5,3,2.78,Yes,No,High
140,2020,2,Female,18,0,E,Urban,Apartment,43,Wifi,14000,High School,BKK,BKK7,1.75,2.25,1.75,1.75,4,Alone,Together,Bachelor,Bachelor,Father,Private,Public,1690000,1.5,1.5,1,0.5,1.5,2.5,2.5,1.5,0.5,2.5,2.5,1.94,No,No,Medium
141,2020,2,Male,18,3,BKK,Urban,Apartment,77,Mobile,11000,High School,BKK,BKK4,2.75,2.5,3,3,4,Roommates,Together,HighSchool,Bachelor,Father,Freelance,Freelance,440000,2.5,2.5,2.5,1.5,3,1,3,3,1.5,3,2.5,2.72,No,No,High
142,2020,2,Female,18,0,NE,Urban,Apartment,43,Wifi,15000,Vocational School,BKK,BKK7,2.75,3.25,2.25,2.5,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Public,2590000,2.5,3,3.5,1,1.5,2.5,2,3.5,1,3,2.5,2.7,No,No,High
143,2020,3,Male,18,0,E,Urban,Home,35,WIFI,14000,High School,E,E6,2.25,1.75,2.5,2.5,5,Parents,Together,Master,Bachelor,Father,Private,Private,1030000,2,2,2.5,0.5,1,1,2.5,2.5,2,2,1.5,2.09,No,Yes,Low
144,2020,2,Male,19,0,,Rural,Apartment,76,Mobile,9000,High School,BKK,BKK10,2,2.5,1.75,1.75,3,Alone,Together,Bachelor,Master,Father,Freelance,Public,1070000,2,1.5,2,1,1.5,1.5,1,2,1.5,2.5,4,2.12,No,No,Low
145,2020,2,,18,3,,Urban,Apartment,87,Wifi,10000,Vocational School,BKK,BKK10,3,3,3.25,2.5,4,Alone,Together,Bachelor,Bachelor,Father,Public,Public,980000,3,2.5,3.5,1.5,2.5,3.5,2.5,4,1.5,2.5,2,2.72,No,No,High
146,2020,3,Male,18,0,NE,Urban,Apartment,30,Wifi,15000,High School,NE,NE5,3.25,3.25,2.75,2,4,Alone,Together,Bachelor,Bachelor,Mother,Private,Private,2290000,3,3,3.5,2,2,2.5,3.5,3.5,2,3.5,1.5,2.95,No,No,Medium
147,2020,2,,19,0,E,Urban,Apartment,27,Wifi,15000,High School,E,E8,3.25,3.75,3.5,3.5,3,Alone,Together,Master,Bachelor,Mother,Public,Business,3560000,3,2.5,3.5,2.5,3.5,3,3.5,3.5,3,3,3.5,3.24,No,No,High
148,2020,3,Female,18,0,S,Urban,Apartment,89,WIFI,14000,High School,S,S5,2.5,3,2.5,2.75,3,Roommates,Together,Bachelor,Bachelor,Father,Private,Freelance,1690000,2.5,2.5,3,2,3,1.5,3,2.5,1.5,3,4,2.78,No,No,High
149,2020,,Male,18,18,BKK,Urban,Apartment,53,Mobile,8000,Vocational School,BKK,BKK7,2.25,2.75,1.75,3,2,Alone,Apart,Bachelor,Bachelor,Father,Private,Freelance,650000,2,2.5,3.5,2,2.5,0,2.5,2.5,2.5,3,3,2.58,No,No,High
150,,2,Male,,18,BKK,Urban,Home,118,Mobile,15000,High School,BKK,BKK7,3.25,3,3.5,2.5,4,Parents,Together,Bachelor,Bachelor,Father,Public,Business,3320000,3,2.5,3,2,3,3.5,3.5,3.5,2,3.5,2.5,3.02,Yes,No,High
151,2020,3,Male,18,3,BKK,Urban,Apartment,49,WIFI,6000,High School,BKK,BKK3,1.75,2,2,3,4,Alone,Together,Master,Master,Father,Private,Private,680000,1.5,1,1,1,2,1.5,1,1.5,1.5,2,3.5,1.92,No,No,Medium
152,2020,1,Male,18,3,BKK,Urban,Home,41,Wifi,14000,Vocational School,BKK,BKK10,3,2.75,2.5,2.75,4,Parents,Together,Bachelor,Master,Father,Private,Private,1720000,3,3,4,1.5,1,3.5,4,4,4,3.5,2.5,3.22,No,No,Medium
153,2020,2,Female,19,4,BKK,Urban,Apartment,21,Wifi,66000,Vocational School,BKK,BKK3,2,2.5,1.5,1.75,3,Alone,Together,Bachelor,HighSchool,Father,Freelance,Private,500000,2,1.5,2,1,2,1,1.5,2.5,1,1.5,1,1.98,No,No,No
154,2020,2,Female,18,18,BKK,Urban,Home,26,Wifi,8000,High School,BKK,BKK7,2.5,2.25,2.75,2.25,3,Parents,Together,Bachelor,Bachelor,Father,Private,Private,950000,2.5,2.5,3.5,1.5,3,2,3,2.5,3.5,2,1.5,2.87,No,No,High
155,2020,2,Male,19,19,BKK,Urban,Home,24,Wifi,15000,Vocational School,BKK,BKK7,1.75,2.25,1.75,3.25,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Public,860000,1.5,1,2,0.5,1.5,1,1.5,2.5,2,1.5,2,1.82,No,No,Medium
156,2020,2,Male,18,0,E,Urban,Apartment,41,Wifi,9000,High School,BKK,BKK1,2.5,3,2.25,2.25,3,Alone,Together,Bachelor,Bachelor,Mother,Public,Public,980000,2.5,2.5,2,1,2,2,2.5,2.5,2,3,3,2.68,No,No,High
157,2020,2,mAlE,18,3,,Rural,Apartment,60,Wifi,15000,High School,BKK,BKK2,1.5,1.75,1.75,1.75,3,Alone,Together,Bachelor,Bachelor,Father,Public,Public,1920000,1.5,1.5,2.5,0.5,1.5,1,2,2,1,1.5,1,1.99,No,No,Low
158,2020,2,Male,18,0,E,Urban,Apartment,5,Wifi,15000,High School,BKK,BKK9,3.5,4,2.25,2.25,4,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Private,2280000,3,2.5,3,2.5,4,3.5,3,3,2.5,4,1.5,3.21,Yes,No,Medium
159,2020,,Female,19,19,BKK,Urban,Home,38,Wifi,15000,High School,BKK,BKK2,2,2.25,3.25,3.5,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Freelance,2180000,1.5,2.5,2.5,0.5,1,1.5,2,1.5,1,1.5,3.5,2.19,No,No,Low
160,2020,2,,18,18,BKK,Urban,Home,86,Wifi,9000,Vocational School,BKK,BKK6,2.25,2.75,1.75,3,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,1030000,2,2.5,2.5,1,2.5,1,2,2.5,1.5,3,1.5,2.33,No,No,No
161,2020,2,Male,18,3,E,Urban,Apartment,741,WIFI,7000,High School,E,E2,1.75,2,1.75,1.75,5,Alone,Together,Bachelor,Bachelor,Father,Freelance,Freelance,800000,2,1,1.5,1,2,2,2.5,1.5,3,2.5,4,2.44,No,No,No
162,2020,2,Female,18,0,NE,Rural,Apartment,54,Wifi,15000,High School,NE,NE9,1.75,1.75,1.75,2.25,3,Alone,Together,Bachelor,Bachelor,Mother,Private,Public,990000,1.5,1,1,0.5,2,2.5,2,1.5,1,2.5,3,2.01,No,No,Medium
163,2020,2,Male,18,18,BKK,Urban,Home,72,WIFI,11000,Vocational School,BKK,BKK2,1.75,1.75,1.75,1.75,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Public,970000,1.5,1,1,0.5,1,0,1.5,1,1,1,3,1.55,No,No,Medium
164,2020,2,Female,,18,BKK,Urban,Home,78,WIFI,15000,High School,BKK,BKK3,2.25,3.25,2.75,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Private,Freelance,1090000,2,1.5,1,1.5,2,2,1.5,1.5,0,3,1.5,2.11,No,No,Low
165,2020,2,Male,18,18,BKK,Urban,Home,17,Wifi,94000,High School,BKK,BKK6,2.25,1.75,2.75,2.75,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,770000,2,1.5,1.5,0.5,2,2,3,2,1,2.5,3,2.29,No,No,Low
166,2020,3,Female,18,18,BKK,Urban,Home,72,WIFI,15000,High School,BKK,BKK10,3.25,3.5,3.25,3.75,3,Parents,Together,Bachelor,Bachelor,Father,Public,Business,3480000,3,2.5,2.5,2.5,3.5,3.5,3.5,3.5,3,2.5,3.5,3.27,No,No,Medium
167,2020,2,Female,18,18,BKK,Urban,Apartment,6,Wifi,10000,Vocational School,BKK,BKK8,3.25,3.25,3.25,3.25,3,Alone,Together,Master,Bachelor,Father,Private,Freelance,930000,2.5,2,2.5,1,1.5,3,2.5,2.5,2,3,0.5,2.36,No,No,Low
168,2020,2,Male,18,3,BKK,Urban,Apartment,10,Wifi,15000,High School,BKK,BKK5,2.5,3,2.5,2.5,3,Alone,Apart,Master,Bachelor,Mother,Freelance,Public,880000,2,1,1.5,1.5,3,1,2.5,2,1.5,1.5,2.5,2.26,No,No,Low
169,2020,2,Female,19,19,BKK,Urban,Apartment,84,Wifi,8000,Vocational School,BKK,BKK5,1.5,1.75,2.75,1.75,3,Alone,Together,Bachelor,Master,Father,Public,Private,940000,1.5,2,3,0.5,1.5,1,2,1.5,1.5,2,1.5,1.92,No,No,Low
170,,3,,18,18,BKK,Urban,Apartment,85,Wifi,15000,High School,BKK,BKK6,2.5,2.75,2,3,3,Roommates,Together,Master,Bachelor,Father,Freelance,Public,2220000,2.5,2,2,1.5,3.5,1,3,2,2.5,2.5,2.5,2.66,No,No,Medium
171,2020,2,mAlE,18,18,BKK,Urban,Home,28,Wifi,9000,High School,BKK,BKK1,1.75,2.25,1.75,2.5,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Business,Freelance,1040000,1.5,0.5,0.5,0.5,1,0,1.5,1,1,1,1.5,1.47,No,No,Medium
171,2020,2,Male,18,18,BKK,Urban,Home,28,Wifi,9000,High School,BKK,BKK1,1.75,2.25,1.75,2.5,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Public,Public,1040000,1.5,0.5,0.5,0.5,1,0,1.5,1,1,1,1.5,1.47,No,No,Medium
172,2020,3,Male,18,0,,Rural,Apartment,36,Wifi,15000,Vocational School,E,E9,3,3,2.75,2.5,4,Alone,Together,Bachelor,Bachelor,Father,Private,Freelance,2700000,3,3,3,2,3.5,2.5,3,3,3.5,3,3,3.15,No,No,Medium
173,2020,2,Male,18,0,E,Rural,Apartment,51,Wifi,15000,High School,BKK,BKK2,1.75,1.75,1.75,2,4,Alone,Together,Bachelor,Bachelor,Mother,Public,Private,1960000,1.5,2,1.5,0.5,2.5,1,1.5,1.5,1.5,1.5,2.5,2.02,No,No,Low
174,2020,1,Female,18,18,BKK,Urban,Apartment,64,Mobile,15000,Vocational School,BKK,BKK7,3.25,3.75,3.5,2.75,3,Alone,Together,Bachelor,Bachelor,Father,Private,Private,2610000,3.5,4,3.5,2.5,3,4,4,4,3,4,3,3.67,No,No,No
175,2020,2,Female,18,18,BKK,Urban,Apartment,86,Wifi,7000,Vocational School,BKK,BKK3,1.5,1.75,2,1.75,3,Alone,Together,Bachelor,Bachelor,Father,Public,Freelance,730000,1.5,1,1.5,1,2,1,1.5,1.5,1,1.5,2.5,1.85,No,No,No
176,2020,2,Female,18,0,S,Rural,Apartment,79,Mobile,7000,High School,S,S4,3,3.25,2.5,2.75,4,Alone,Together,Bachelor,Bachelor,Father,Public,Freelance,600000,2.5,2,3,1.5,2.5,1,3,2.5,3,2.5,2.5,2.46,No,No,Low
177,2020,2,Female,18,0,E,Rural,Apartment,66,Wifi,15000,High School,E,E4,3.5,3.75,3.5,4,3,Alone,Together,Bachelor,Bachelor,Father,Public,Freelance,1360000,3,2.5,3,2,3.5,2,3.5,2.5,2,3,2.5,2.88,No,No,Medium
178,2020,1,Male,18,3,BKK,Urban,Home,49,WIFI,15000,Vocational School,BKK,BKK10,3.5,3.25,2.25,3.75,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Public,Private,640000,3,3,4,2.5,4,2,3,3.5,2.5,3,3,3.27,No,Yes,No
179,2020,2,Female,19,19,BKK,,Home,54,wIFI,10000,Vocational School,BKK,BKK1,2.25,2.75,3.5,1.75,2,Mom or Dad,Apart,Bachelor,Master,Mother,Freelance,Public,1080000,2,2.5,3,1.5,3,0.5,2,2.5,0.5,2.5,1.5,2.21,No,No,Low
180,2020,1,Male,18,18,BKK,Urban,Home,21,Mobile,80000,High School,BKK,BKK8,3,2.5,1.75,3.5,3,Parents,Together,Master,Master,Father,Public,Business,3180000,3,1.5,2,2,2.5,3,3.5,3.5,3,3,1.5,2.82,Yes,No,Medium
181,2020,3,mAlE,18,0,E,Rural,Apartment,19,Mobile,15000,Vocational School,E,E3,2.75,2.25,2.75,2.75,2,Alone,Apart,Bachelor,Bachelor,Mother,Freelance,Private,710000,2.5,2.5,3,1,2,1.5,3,3,1,2.5,4,2.62,No,No,High
182,,2,Male,18,0,S,Urban,Apartment,15,Wifi,10000,High School,S,S5,2,2.25,1.75,1.75,4,Alone,Together,Master,Bachelor,Father,Business,Private,1170000,2,1,1.5,1,1.5,0.5,1.5,2.5,3,2.5,3,2.3,No,No,Medium
183,2020,2,Male,18,18,BKK,Urban,Home,794,Wifi,10000,Vocational School,BKK,BKK10,2.75,2.25,3,2.75,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Public,1110000,2.5,1.5,2.5,1.5,1.5,2.5,3.5,3,2,3,4,2.69,No,No,Low
