Student_ID,Year_of_Entry,TCAS_channels,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses,Type_of_prior_school,Prior_School_Province_REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry.1,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
118,2020.0,2.0,0.0,S,Urban,Apartment,85,wifi,9000,High School,S,S10,2.75,2.25,3.25,3.0,3,Alone,Together,Doctoral,Master,Mother,Business,Freelance,750000,2.5,2.0,2.5,1.5,2.5,1.5,2.5,3.5,2.5,2.0,0.5,2.3,No,No,Low
119,2020.0,3.0,0.0,NE,Urban,Apartment,44,wifi,8000,High School,NE,NE4,1.75,1.75,2.25,3.5,3,Roommates,Together,Bachelor,Bachelor,Father,Private,Private,970000,2.0,2.0,2.5,0.5,2.0,2.5,1.5,2.5,1.5,2.0,1.0,2.18,No,No,Low
120,2020.0,3.0,3.0,BKK,Urban,Home,74,wifi,15000,High School,BKK,BKK10,3.5,4.0,3.0,3.25,3,Parents,Together,Master,Doctoral,Mother,Freelance,Public,3430000,3.5,3.0,4.0,2.5,2.5,2.5,3.5,3.5,4.0,3.0,1.5,3.17,No,No,High
121,2020.0,3.0,0.0,S,Rural,Apartment,35,wifi,15000,Vocational School,S,S2,3.0,2.75,2.75,2.5,4,Alone,Together,Master,Doctoral,Father,Private,Public,2210000,2.5,3.0,3.0,1.5,3.0,2.0,3.0,2.5,1.0,2.0,3.5,2.83,Yes,No,Medium
122,2020.0,3.0,0.0,E,Urban,Apartment,92,mobile,6000,Vocational School,E,E10,2.75,2.75,3.25,3.0,2,Alone,Apart,Master,Master,Father,Private,Business,730000,2.5,2.5,2.5,1.5,1.5,3.0,2.0,3.0,2.5,3.0,1.0,2.49,No,No,Low
124,2020.0,2.0,18.0,BKK,Urban,Apartment,83,mobile,6000,High School,BKK,BKK6,2.0,2.0,1.75,3.25,2,Alone,Apart,Master,Master,Mother,Business,Business,680000,1.5,2.0,3.0,0.5,1.5,1.0,2.0,1.5,1.0,2.0,4.0,2.32,No,No,No
126,2020.0,2.0,0.0,S,Urban,Apartment,67,mobile,15000,High School,BKK,BKK8,2.0,1.75,1.75,2.25,3,Alone,Together,Bachelor,Vocational,Father,Public,Public,610000,1.5,1.0,1.5,1.0,1.0,2.0,1.5,1.0,1.5,1.5,3.0,1.98,No,No,Low
127,2020.0,3.0,18.0,BKK,Urban,Home,15,wifi,7000,High School,BKK,BKK1,1.75,2.0,1.75,2.25,3,Parents,Together,Master,Doctoral,Father,Freelance,Freelance,870000,1.5,1.0,2.0,0.5,1.5,2.0,1.5,2.5,0.5,2.0,3.0,2.0,No,Yes,High
129,2020.0,1.0,18.0,BKK,Urban,Home,13,wifi,7000,Vocational School,BKK,BKK7,3.5,3.25,3.25,2.5,4,Parents,Together,Bachelor,Vocational,Father,Public,Freelance,830000,3.0,4.0,4.0,2.0,3.0,2.5,2.5,3.5,2.0,3.5,1.0,2.91,No,Yes,Medium
130,2020.0,2.0,18.0,BKK,Urban,Apartment,86,mobile,13000,High School,BKK,BKK1,2.25,2.25,2.0,2.75,3,Alone,Together,Doctoral,Doctoral,Father,Business,Public,1020000,2.0,2.5,3.0,1.0,1.0,1.5,2.0,2.0,1.5,1.5,3.0,2.39,No,No,High
131,2020.0,3.0,0.0,E,Urban,Apartment,41,wifi,15000,High School,E,E1,3.0,2.5,3.0,2.75,3,Alone,Together,Master,Master,Mother,Business,Business,2360000,3.0,3.5,4.0,2.0,4.0,3.5,2.0,3.0,1.0,2.0,4.0,3.06,Yes,No,Medium
132,2020.0,3.0,4.0,E,Urban,Apartment,52,wifi,14000,High School,E,E1,1.75,2.0,1.75,2.5,2,Roommates,Apart,Master,Master,Mother,Private,Public,1600000,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.5,2.0,1.49,No,No,Medium
133,2020.0,2.0,3.0,BKK,Urban,Home,79,wifi,15000,High School,BKK,BKK7,3.0,2.5,2.75,3.5,4,Parents,Together,Doctoral,Master,Mother,Public,Freelance,3000000,3.0,2.5,2.5,2.5,3.0,1.5,3.5,4.0,1.5,3.5,2.5,3.05,No,No,High
134,2020.0,3.0,0.0,E,Urban,Apartment,60,mobile,15000,High School,E,E3,2.75,3.0,3.5,2.75,3,Alone,Apart,Doctoral,Doctoral,Father,Freelance,Business,680000,2.5,2.0,2.5,2.0,2.5,2.0,3.0,2.5,1.5,2.5,4.0,2.69,No,No,Low
135,2020.0,2.0,3.0,BKK,Urban,Home,27,wifi,11000,High School,BKK,BKK5,3.0,3.25,3.0,1.5,4,Parents,Together,Primary,Primary,Father,Business,Private,420000,3.0,3.0,3.0,2.0,4.0,1.5,3.5,3.5,2.0,4.0,4.0,3.19,No,No,Medium
136,2020.0,2.0,4.0,BKK,Urban,Home,48,wifi,15000,High School,BKK,BKK9,3.25,3.75,2.75,2.75,3,Mom or Dad,Apart,Bachelor,Master,Mother,Freelance,Business,2940000,3.0,4.0,4.0,1.5,3.0,2.0,3.5,2.5,1.5,3.0,4.0,3.1,No,No,No
137,2020.0,3.0,5.0,BKK,Urban,Home,90,wifi,15000,High School,BKK,BKK10,3.0,3.0,3.25,3.25,4,Parents,Together,Master,Bachelor,Mother,Public,Freelance,2090000,3.0,4.0,4.0,2.0,3.0,3.0,3.5,3.0,2.0,2.5,2.0,3.12,Yes,No,No
138,2020.0,2.0,18.0,BKK,Urban,Home,37,mobile,10000,High School,BKK,BKK6,2.5,2.75,2.5,2.5,4,Parents,Together,Bachelor,Master,Father,Public,Public,400000,2.5,2.5,2.0,1.0,1.0,2.5,2.5,2.5,1.0,2.5,4.0,2.57,No,Yes,Medium
139,2020.0,1.0,18.0,BKK,Urban,Home,30,wifi,15000,Vocational School,BKK,BKK4,3.5,3.0,2.5,3.25,4,Parents,Together,Bachelor,Master,Father,Private,Business,2450000,3.0,2.5,2.5,2.5,3.0,1.5,3.5,3.0,2.0,2.5,3.0,2.78,Yes,No,Medium
140,2020.0,2.0,0.0,E,Urban,Apartment,43,wifi,14000,High School,BKK,BKK7,1.75,2.25,1.75,1.75,4,Alone,Together,Bachelor,Vocational,Father,Private,Private,1690000,1.5,1.5,1.0,0.5,1.5,2.5,2.5,1.5,0.5,2.5,2.5,1.94,No,No,Medium
141,2020.0,2.0,3.0,BKK,Urban,Apartment,77,mobile,11000,High School,BKK,BKK4,2.75,2.5,3.0,3.0,4,Roommates,Together,Vocational,Bachelor,Father,Private,Freelance,440000,2.5,2.5,2.5,1.5,3.0,1.0,3.0,3.0,1.5,3.0,2.5,2.72,No,No,Medium
142,2020.0,2.0,0.0,NE,Urban,Apartment,43,wifi,15000,Vocational School,BKK,BKK7,2.75,3.25,2.25,2.5,3,Alone,Together,Doctoral,Doctoral,Father,Public,Freelance,2590000,2.5,3.0,3.5,1.0,1.5,2.5,2.0,3.5,1.0,3.0,2.5,2.7,No,No,No
143,2020.0,3.0,0.0,E,Urban,Home,35,wifi,14000,High School,E,E6,2.25,1.75,2.5,2.5,5,Parents,Together,Master,Bachelor,Father,Business,Public,1030000,2.0,2.0,2.5,0.5,1.0,1.0,2.5,2.5,2.0,2.0,1.5,2.09,No,Yes,No
144,2020.0,2.0,0.0,BKK,Rural,Apartment,76,mobile,9000,High School,BKK,BKK10,2.0,2.5,1.75,1.75,3,Alone,Together,Bachelor,Vocational,Father,Private,Business,1070000,2.0,1.5,2.0,1.0,1.5,1.5,1.0,2.0,1.5,2.5,4.0,2.12,No,No,Low
145,2020.0,2.0,3.0,BKK,Urban,Apartment,87,wifi,10000,Vocational School,BKK,BKK10,3.0,3.0,3.25,2.5,4,Alone,Together,Doctoral,Doctoral,Father,Private,Public,980000,3.0,2.5,3.5,1.5,2.5,3.5,2.5,4.0,1.5,2.5,2.0,2.72,No,No,Medium
146,2020.0,3.0,0.0,NE,Urban,Apartment,30,wifi,15000,High School,NE,NE5,3.25,3.25,2.75,2.0,4,Alone,Together,Master,Master,Mother,Business,Freelance,2290000,3.0,3.0,3.5,2.0,2.0,2.5,3.5,3.5,2.0,3.5,1.5,2.95,No,No,High
147,2020.0,2.0,0.0,E,Urban,Apartment,27,wifi,15000,High School,E,E8,3.25,3.75,3.5,3.5,3,Alone,Together,Master,Master,Mother,Business,Business,3560000,3.0,2.5,3.5,2.5,3.5,3.0,3.5,3.5,3.0,3.0,3.5,3.24,No,No,Medium
148,2020.0,3.0,0.0,S,Urban,Apartment,89,wifi,14000,High School,S,S5,2.5,3.0,2.5,2.75,3,Roommates,Together,Doctoral,Doctoral,Father,Public,Freelance,1690000,2.5,2.5,3.0,2.0,3.0,1.5,3.0,2.5,1.5,3.0,4.0,2.78,No,No,High
150,2020.0,2.0,18.0,BKK,Urban,Home,118,mobile,15000,High School,BKK,BKK7,3.25,3.0,3.5,2.5,4,Parents,Together,Master,Doctoral,Father,Business,Private,3320000,3.0,2.5,3.0,2.0,3.0,3.5,3.5,3.5,2.0,3.5,2.5,3.02,Yes,No,High
151,2020.0,3.0,3.0,BKK,Urban,Apartment,49,wifi,6000,High School,BKK,BKK3,1.75,2.0,2.0,3.0,4,Alone,Together,Bachelor,Vocational,Father,Public,Business,680000,1.5,1.0,1.0,1.0,2.0,1.5,1.0,1.5,1.5,2.0,3.5,1.92,No,No,No
152,2020.0,1.0,3.0,BKK,Urban,Home,41,wifi,14000,Vocational School,BKK,BKK10,3.0,2.75,2.5,2.75,4,Parents,Together,Doctoral,Master,Father,Business,Business,1720000,3.0,3.0,4.0,1.5,1.0,3.5,4.0,4.0,4.0,3.5,2.5,3.22,No,No,Medium
154,2020.0,2.0,18.0,BKK,Urban,Home,26,wifi,8000,High School,BKK,BKK7,2.5,2.25,2.75,2.25,3,Parents,Together,Doctoral,Doctoral,Father,Business,Freelance,950000,2.5,2.5,3.5,1.5,3.0,2.0,3.0,2.5,3.5,2.0,1.5,2.87,No,No,Medium
155,2020.0,2.0,19.0,BKK,Urban,Home,24,wifi,15000,Vocational School,BKK,BKK7,1.75,2.25,1.75,3.25,4,Parents,Together,Doctoral,Master,Father,Freelance,Business,860000,1.5,1.0,2.0,0.5,1.5,1.0,1.5,2.5,2.0,1.5,2.0,1.82,No,No,Medium
156,2020.0,2.0,0.0,E,Urban,Apartment,41,wifi,9000,High School,BKK,BKK1,2.5,3.0,2.25,2.25,3,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Public,980000,2.5,2.5,2.0,1.0,2.0,2.0,2.5,2.5,2.0,3.0,3.0,2.68,No,No,Medium
157,2020.0,2.0,3.0,BKK,Rural,Apartment,60,wifi,15000,High School,BKK,BKK2,1.5,1.75,1.75,1.75,3,Alone,Together,Master,Master,Father,Public,Public,1920000,1.5,1.5,2.5,0.5,1.5,1.0,2.0,2.0,1.0,1.5,1.0,1.99,No,No,Medium
158,2020.0,2.0,0.0,E,Urban,Apartment,5,wifi,15000,High School,BKK,BKK9,3.5,4.0,2.25,2.25,4,Alone,Together,Master,Bachelor,Mother,Public,Freelance,2280000,3.0,2.5,3.0,2.5,4.0,3.5,3.0,3.0,2.5,4.0,1.5,3.21,Yes,No,Low
160,2020.0,2.0,18.0,BKK,Urban,Home,86,wifi,9000,Vocational School,BKK,BKK6,2.25,2.75,1.75,3.0,4,Parents,Together,Doctoral,Master,Father,Freelance,Business,1030000,2.0,2.5,2.5,1.0,2.5,1.0,2.0,2.5,1.5,3.0,1.5,2.33,No,No,High
162,2020.0,2.0,0.0,NE,Rural,Apartment,54,wifi,15000,High School,NE,NE9,1.75,1.75,1.75,2.25,3,Alone,Together,Master,Doctoral,Mother,Private,Freelance,990000,1.5,1.0,1.0,0.5,2.0,2.5,2.0,1.5,1.0,2.5,3.0,2.01,No,No,Medium
163,2020.0,2.0,18.0,BKK,Urban,Home,72,wifi,11000,Vocational School,BKK,BKK2,1.75,1.75,1.75,1.75,3,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Business,Private,970000,1.5,1.0,1.0,0.5,1.0,0.0,1.5,1.0,1.0,1.0,3.0,1.55,No,No,No
164,2020.0,2.0,18.0,BKK,Urban,Home,78,wifi,15000,High School,BKK,BKK3,2.25,3.25,2.75,1.75,3,Parents,Together,Master,Master,Father,Freelance,Private,1090000,2.0,1.5,1.0,1.5,2.0,2.0,1.5,1.5,0.0,3.0,1.5,2.11,No,No,High
166,2020.0,3.0,18.0,BKK,Urban,Home,72,wifi,15000,High School,BKK,BKK10,3.25,3.5,3.25,3.75,3,Parents,Together,Bachelor,Vocational,Father,Private,Public,3480000,3.0,2.5,2.5,2.5,3.5,3.5,3.5,3.5,3.0,2.5,3.5,3.27,No,No,Medium
167,2020.0,2.0,18.0,BKK,Urban,Apartment,6,wifi,10000,Vocational School,BKK,BKK8,3.25,3.25,3.25,3.25,3,Alone,Together,Doctoral,Master,Father,Business,Public,930000,2.5,2.0,2.5,1.0,1.5,3.0,2.5,2.5,2.0,3.0,0.5,2.36,No,No,Low
168,2020.0,2.0,3.0,BKK,Urban,Apartment,10,wifi,15000,High School,BKK,BKK5,2.5,3.0,2.5,2.5,3,Alone,Apart,Doctoral,Master,Mother,Public,Business,880000,2.0,1.0,1.5,1.5,3.0,1.0,2.5,2.0,1.5,1.5,2.5,2.26,No,No,Medium
169,2020.0,2.0,19.0,BKK,Urban,Apartment,84,wifi,8000,Vocational School,BKK,BKK5,1.5,1.75,2.75,1.75,3,Alone,Together,Doctoral,Doctoral,Father,Public,Public,940000,1.5,2.0,3.0,0.5,1.5,1.0,2.0,1.5,1.5,2.0,1.5,1.92,No,No,No
170,2020.0,3.0,18.0,BKK,Urban,Apartment,85,wifi,15000,High School,BKK,BKK6,2.5,2.75,2.0,3.0,3,Roommates,Together,Doctoral,Doctoral,Father,Freelance,Public,2220000,2.5,2.0,2.0,1.5,3.5,1.0,3.0,2.0,2.5,2.5,2.5,2.66,No,No,Medium
171,2020.0,2.0,18.0,BKK,Urban,Home,28,wifi,9000,High School,BKK,BKK1,1.75,2.25,1.75,2.5,2,Mom or Dad,Apart,Master,Bachelor,Mother,Business,Freelance,1040000,1.5,0.5,0.5,0.5,1.0,0.0,1.5,1.0,1.0,1.0,1.5,1.47,No,No,High
173,2020.0,2.0,0.0,E,Rural,Apartment,51,wifi,15000,High School,BKK,BKK2,1.75,1.75,1.75,2.0,4,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Business,1960000,1.5,2.0,1.5,0.5,2.5,1.0,1.5,1.5,1.5,1.5,2.5,2.02,No,No,No
174,2020.0,1.0,18.0,BKK,Urban,Apartment,64,mobile,15000,Vocational School,BKK,BKK7,3.25,3.75,3.5,2.75,3,Alone,Together,Doctoral,Doctoral,Father,Freelance,Private,2610000,3.5,4.0,3.5,2.5,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.67,No,No,Medium
175,2020.0,2.0,18.0,BKK,Urban,Apartment,86,wifi,7000,Vocational School,BKK,BKK3,1.5,1.75,2.0,1.75,3,Alone,Together,Doctoral,Doctoral,Father,Freelance,Freelance,730000,1.5,1.0,1.5,1.0,2.0,1.0,1.5,1.5,1.0,1.5,2.5,1.85,No,No,Low
176,2020.0,2.0,0.0,S,Rural,Apartment,79,mobile,7000,High School,S,S4,3.0,3.25,2.5,2.75,4,Alone,Together,Bachelor,Master,Father,Freelance,Freelance,600000,2.5,2.0,3.0,1.5,2.5,1.0,3.0,2.5,3.0,2.5,2.5,2.46,No,No,High
177,2020.0,2.0,0.0,E,Rural,Apartment,66,wifi,15000,High School,E,E4,3.5,3.75,3.5,4.0,3,Alone,Together,Bachelor,Bachelor,Father,Public,Business,1360000,3.0,2.5,3.0,2.0,3.5,2.0,3.5,2.5,2.0,3.0,2.5,2.88,No,No,Low
178,2020.0,1.0,3.0,BKK,Urban,Home,49,wifi,15000,Vocational School,BKK,BKK10,3.5,3.25,2.25,3.75,3,Mom or Dad,Apart,Master,Doctoral,Mother,Freelance,Private,640000,3.0,3.0,4.0,2.5,4.0,2.0,3.0,3.5,2.5,3.0,3.0,3.27,No,Yes,Medium
179,2020.0,2.0,19.0,BKK,Urban,Home,54,wifi,10000,Vocational School,BKK,BKK1,2.25,2.75,3.5,1.75,2,Mom or Dad,Apart,Bachelor,Vocational,Mother,Freelance,Private,1080000,2.0,2.5,3.0,1.5,3.0,0.5,2.0,2.5,0.5,2.5,1.5,2.21,No,No,High
181,2020.0,3.0,0.0,E,Rural,Apartment,19,mobile,15000,Vocational School,E,E3,2.75,2.25,2.75,2.75,2,Alone,Apart,Master,Master,Mother,Freelance,Business,710000,2.5,2.5,3.0,1.0,2.0,1.5,3.0,3.0,1.0,2.5,4.0,2.62,No,No,Medium
182,2020.0,2.0,0.0,S,Urban,Apartment,15,wifi,10000,High School,S,S5,2.0,2.25,1.75,1.75,4,Alone,Together,Doctoral,Doctoral,Father,Freelance,Business,1170000,2.0,1.0,1.5,1.0,1.5,0.5,1.5,2.5,3.0,2.5,3.0,2.3,No,No,Low
185,2020.0,2.0,18.0,BKK,Urban,Home,66,wifi,15000,High School,BKK,BKK5,2.25,2.0,2.5,2.0,3,Parents,Together,Master,Bachelor,Father,Freelance,Private,1960000,2.0,2.5,3.0,1.0,2.5,2.0,2.5,2.0,2.5,1.5,4.0,2.47,No,No,High
186,2020.0,2.0,0.0,S,Rural,Apartment,15,wifi,13000,High School,S,S3,3.5,4.0,3.75,3.25,3,Alone,Apart,Master,Master,Mother,Private,Business,840000,3.0,3.5,3.0,2.5,3.5,3.0,3.5,2.5,2.5,4.0,1.5,3.15,No,No,High
187,2020.0,3.0,0.0,S,Rural,Apartment,108,mobile,15000,High School,S,S2,1.5,1.75,1.75,1.75,4,Roommates,Together,Master,Bachelor,Father,Public,Public,1830000,1.5,1.5,2.0,0.5,1.5,2.0,1.5,1.5,1.0,1.5,3.0,1.84,No,No,High
188,2020.0,3.0,0.0,E,Urban,Apartment,28,mobile,15000,High School,E,E1,3.5,4.0,3.0,3.25,4,Roommates,Together,Bachelor,Vocational,Father,Business,Freelance,3410000,3.0,3.5,3.0,2.0,3.0,2.5,3.0,3.0,4.0,3.5,2.5,3.15,No,No,Medium
190,2020.0,2.0,19.0,BKK,Urban,Home,62,mobile,5000,High School,BKK,BKK10,2.25,2.0,2.0,2.5,3,Parents,Together,High School,High School,Mother,Freelance,Business,590000,2.0,1.5,2.0,1.0,1.5,1.5,2.0,2.0,2.0,1.5,3.5,2.1,No,No,High
191,2020.0,2.0,0.0,E,Urban,Apartment,17,wifi,11000,High School,E,E1,2.5,2.0,2.25,2.25,3,Alone,Apart,Doctoral,Doctoral,Mother,Business,Public,990000,2.0,2.5,3.0,1.0,1.5,1.5,2.5,3.0,1.0,2.0,2.0,2.37,No,No,Medium
192,2020.0,2.0,18.0,BKK,Urban,Home,38,wifi,10000,Vocational School,BKK,BKK10,1.5,1.75,1.75,1.75,4,Parents,Together,Doctoral,Doctoral,Father,Private,Freelance,900000,1.5,1.5,2.5,0.5,1.0,1.0,1.5,2.0,1.0,1.5,4.0,1.94,No,No,Low
193,2020.0,2.0,19.0,BKK,Urban,Home,89,wifi,15000,Vocational School,BKK,BKK7,1.75,2.25,1.75,2.0,4,Parents,Together,Bachelor,Bachelor,Father,Public,Public,3720000,1.5,1.5,1.5,0.5,1.5,1.0,1.0,2.0,0.5,2.0,2.0,1.7,No,No,Medium
194,2020.0,2.0,0.0,E,Urban,Apartment,89,mobile,9000,High School,BKK,BKK9,1.75,1.75,1.75,1.75,3,Alone,Together,Primary,High School,Mother,Freelance,Private,530000,1.5,1.0,2.0,1.0,1.5,0.5,1.5,2.0,0.5,1.5,1.0,1.7,No,No,High
195,2020.0,3.0,0.0,E,Urban,Apartment,15,wifi,15000,High School,E,E2,2.25,2.5,3.25,1.5,3,Alone,Apart,Doctoral,Master,Father,Public,Freelance,1760000,2.0,2.0,2.0,1.0,2.0,1.0,1.5,2.0,1.5,3.0,3.0,2.1,No,No,Low
196,2020.0,2.0,18.0,BKK,Urban,Home,63,wifi,15000,Vocational School,BKK,BKK7,2.25,1.75,3.25,2.25,2,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Business,Business,1770000,2.0,1.5,2.0,0.5,1.0,0.5,2.0,2.0,2.0,3.0,2.5,2.19,No,No,No
198,2020.0,2.0,18.0,BKK,Urban,Home,69,wifi,9000,Vocational School,BKK,BKK3,2.0,2.5,1.75,2.25,3,Parents,Together,Doctoral,Master,Father,Private,Private,1040000,2.0,2.5,2.0,1.5,3.0,1.0,2.5,2.5,1.0,2.5,3.5,2.41,No,No,High
199,2020.0,2.0,19.0,BKK,Urban,Apartment,22,wifi,15000,High School,BKK,BKK4,2.75,2.75,3.0,2.5,3,Alone,Together,Master,Master,Father,Private,Freelance,3170000,2.5,3.5,3.5,1.5,3.5,1.0,3.5,3.5,0.0,2.5,1.0,2.76,Yes,No,Medium
200,2020.0,2.0,18.0,BKK,Urban,Home,14,wifi,6000,Vocational School,BKK,BKK1,2.75,3.0,2.5,2.25,4,Parents,Together,Bachelor,Master,Mother,Business,Freelance,680000,2.5,2.5,2.0,1.0,2.5,2.0,2.5,3.0,2.5,2.5,4.0,2.65,No,No,No
201,2020.0,2.0,18.0,BKK,Urban,Home,38,wifi,9000,High School,BKK,BKK5,1.75,3.0,2.25,1.75,4,Parents,Together,Doctoral,Doctoral,Father,Business,Freelance,930000,1.5,2.5,2.5,0.5,1.5,1.0,2.0,2.0,1.5,1.5,3.5,2.16,No,No,Low
202,2020.0,2.0,19.0,BKK,Urban,Apartment,51,wifi,15000,Vocational School,BKK,BKK7,3.5,3.5,3.75,4.0,4,Roommates,Together,Doctoral,Doctoral,Mother,Business,Freelance,3050000,3.0,2.5,3.0,2.5,3.0,3.0,4.0,3.0,2.0,2.5,1.0,2.72,No,No,High
203,2020.0,2.0,0.0,E,Urban,Apartment,45,wifi,13000,High School,E,E3,2.0,2.25,2.5,2.5,4,Roommates,Together,Master,Bachelor,Mother,Freelance,Private,910000,2.0,2.0,3.0,1.0,1.5,1.0,2.5,2.0,1.5,2.5,1.0,2.18,No,No,Medium
204,2020.0,2.0,3.0,BKK,Urban,Home,42,mobile,14000,Vocational School,BKK,BKK4,2.5,2.0,2.25,2.25,3,Parents,Together,Primary,Primary,Father,Freelance,Freelance,560000,2.5,2.0,2.0,1.5,2.5,2.5,3.0,2.0,1.0,2.5,1.0,2.29,No,No,Medium
205,2020.0,3.0,0.0,S,Urban,Apartment,41,mobile,3000,High School,BKK,BKK5,2.25,2.25,3.25,2.75,4,Alone,Together,Primary,Primary,Mother,Business,Public,330000,2.0,1.5,1.5,1.0,2.5,1.0,2.5,2.0,0.5,3.0,4.0,2.21,No,No,High
206,2020.0,2.0,19.0,BKK,Urban,Apartment,34,wifi,15000,High School,BKK,BKK3,2.0,2.0,2.5,3.0,4,Alone,Together,Master,Bachelor,Father,Freelance,Private,1030000,2.0,2.0,2.5,1.5,1.0,1.5,2.5,2.0,0.0,2.0,3.5,2.26,No,No,Medium
207,2020.0,2.0,19.0,BKK,Urban,Apartment,62,wifi,13000,Vocational School,BKK,BKK5,2.25,2.0,2.0,2.0,2,Roommates,Apart,Bachelor,Vocational,Mother,Public,Public,1530000,2.0,2.0,2.5,1.0,2.0,1.0,2.0,2.0,0.5,1.5,0.5,2.08,No,No,Medium
208,2020.0,3.0,18.0,BKK,Urban,Home,69,wifi,15000,High School,BKK,BKK9,1.75,1.75,3.25,2.25,4,Parents,Together,Doctoral,Doctoral,Father,Business,Freelance,1880000,1.5,1.0,1.0,0.5,1.0,2.0,1.5,1.5,1.0,1.5,3.0,1.91,No,No,Medium
209,2020.0,2.0,19.0,BKK,Urban,Apartment,43,wifi,10000,High School,BKK,BKK1,2.5,2.25,2.0,2.75,3,Alone,Apart,Master,Master,Mother,Freelance,Public,1140000,2.5,2.0,1.5,1.5,1.5,1.0,3.0,3.0,2.5,2.0,2.5,2.5,No,No,Medium
210,2020.0,2.0,18.0,BKK,Urban,Home,68,mobile,7000,High School,BKK,BKK6,2.75,2.75,3.25,3.0,4,Parents,Together,Bachelor,Bachelor,Mother,Private,Business,610000,2.5,2.5,3.0,2.0,2.5,2.5,3.0,2.5,2.0,2.5,3.0,2.8,No,No,Medium
211,2020.0,1.0,18.0,BKK,Urban,Home,35,wifi,8000,Vocational School,BKK,BKK6,2.0,1.75,1.75,2.5,3,Parents,Together,Master,Master,Father,Public,Freelance,920000,1.5,2.0,2.5,0.5,1.5,1.0,2.0,2.0,1.5,2.5,1.0,2.11,No,No,High
212,2020.0,2.0,3.0,E,Urban,Apartment,22,wifi,6000,High School,E,E2,2.0,2.0,1.75,2.5,4,Alone,Together,Master,Doctoral,Mother,Private,Private,740000,2.0,1.5,2.5,1.0,2.0,1.5,2.5,3.0,2.0,2.0,1.5,2.29,No,No,No
214,2020.0,2.0,19.0,BKK,Urban,Apartment,18,wifi,15000,High School,BKK,BKK4,1.75,2.0,2.25,2.25,2,Alone,Apart,Doctoral,Doctoral,Mother,Business,Public,1020000,1.5,1.5,1.5,0.5,0.5,1.0,2.0,1.5,2.0,2.0,1.0,1.66,No,No,High
215,2020.0,2.0,0.0,E,Urban,Apartment,35,wifi,10000,High School,E,E2,1.5,2.0,1.75,1.75,2,Alone,Apart,Master,Master,Father,Business,Public,910000,1.5,2.0,3.0,0.0,1.0,1.0,0.5,1.5,2.0,2.0,2.0,2.04,No,No,High
216,2020.0,3.0,0.0,NE,Urban,Apartment,76,wifi,15000,High School,NE,NE8,3.0,3.5,2.5,3.0,4,Alone,Together,Bachelor,Master,Father,Business,Private,1100000,2.5,2.0,2.5,1.5,3.0,1.5,2.5,2.0,2.0,3.0,1.0,2.55,No,No,Low
217,2020.0,3.0,0.0,E,Urban,Apartment,70,wifi,14000,High School,E,E10,2.25,2.5,2.0,1.75,4,Roommates,Together,Master,Doctoral,Father,Private,Freelance,1710000,1.5,1.0,1.0,0.5,1.0,1.0,1.5,2.0,1.0,2.5,3.0,1.97,No,No,Medium
218,2020.0,2.0,3.0,BKK,Urban,Home,49,wifi,15000,High School,BKK,BKK8,3.0,2.5,3.5,2.75,3,Parents,Together,Master,Bachelor,Mother,Public,Private,3450000,3.0,2.5,3.0,2.5,3.5,2.0,3.0,4.0,3.0,3.0,1.5,3.1,No,No,Medium
219,2020.0,3.0,3.0,NE,Rural,Apartment,59,mobile,9000,High School,NE,NE9,1.75,1.75,2.0,3.5,3,Alone,Together,Bachelor,Master,Father,Freelance,Business,620000,1.5,1.0,0.5,1.0,2.0,0.5,2.0,1.0,1.0,1.5,2.0,1.59,No,No,Low
220,2020.0,2.0,18.0,BKK,Urban,Home,43,wifi,8000,Vocational School,BKK,BKK8,2.75,2.5,2.5,3.25,3,Parents,Together,Bachelor,Master,Father,Business,Freelance,340000,2.0,1.5,1.5,1.0,2.5,1.0,1.5,2.0,0.5,2.5,3.0,2.13,No,No,Medium
221,2020.0,2.0,18.0,BKK,Urban,Home,48,wifi,10000,High School,BKK,BKK10,3.0,3.25,3.25,3.5,3,Parents,Together,Bachelor,Vocational,Father,Private,Public,1250000,2.5,3.0,3.5,2.0,3.0,2.5,2.5,2.5,2.0,2.0,3.0,2.69,No,No,Medium
222,2020.0,2.0,18.0,BKK,Urban,Home,82,wifi,15000,Vocational School,BKK,BKK1,1.75,2.25,2.25,2.25,3,Parents,Together,Doctoral,Doctoral,Father,Business,Public,1900000,1.5,1.5,1.5,0.0,1.0,0.0,1.5,1.5,1.5,1.5,2.5,1.7,No,No,High
