Student_ID,Year_of_Entry,TCAS_channels_,Gender,Age,Years_Living_in_BKK,Hometown REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses_,Type_of_prior_school,Prior_School_Province REGION,School name,Math,Physics_,Chemistry_,Biology_,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother's_job,father's_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry_,Statistics_,Computer_Programming,Thermodynamics_,Engineering_Materials_,Engineering_Drawing,University_GPAx 1st year,Scholarship : Excellent Performance,Scholarship : Financial Aid,Participation_on_Activities
0100,2020,2,Female,18,0,S,Urban,Apartment,32,Wifi,15000,High School,S,S8,3,4,4,3,3,Alone,Together,Doctoral,Doctoral,Father,Private,Business,840000,3,2.5,3,3,3,4,3,3,3,3.5,3,3.15,No,No,Low
0101,2020,2,Male,19,19,BKK,Urban,Home,43,Wifi,43000,High School,BKK,BKK4,4,3,3.5,3,3,Parents,Together,Doctoral,Doctoral,Father,Business,Business,5180000,3.5,3.5,4,3.5,4,2,3.5,3.5,2.5,4,4,3.48,Yes,No,High
0102,2020,3,Male,18,0,NE,Urban,Apartment,103,Wifi,46000,High School,NE,NE2,3,2.5,3,2.5,4,Alone,Together,Doctoral,Doctoral,Mother,Private,Business,5550000,3,2,2.5,3,2.5,3,3.5,3,1.5,3.5,3,2.82,No,No,High
0103,2020,2,Male,18,0,NE,Urban,Apartment,57,Wifi,15000,High School,NE,NE5,2,2.5,3.5,3,3,Roommates,Together,Bachelor,Master,Father,Freelance,Public,1170000,2,1,1,2.5,2,1,2,2.5,1,2.5,3.5,2.1,No,No,High
0104,2020,3,Male,18,3,BKK,Urban,Apartment,26,Mobile,10000,Vocational School,BKK,BKK4,2.5,3.5,4,2,3,Alone,Apart,High School,High School,Mother,Private,Freelance,460000,2.5,1,1,2.5,2.5,1,2.5,3,3,2,4,2.61,No,No,No
0105,2020,3,Male,18,3,NE,Urban,Apartment,89,Wifi,45000,High School,NE,NE8,4,2.5,3.5,4,3,Alone,Together,Doctoral,Doctoral,Mother,Freelance,Business,5340000,3.5,3,3.5,3.5,3.5,3,4,3,2.5,4,2.5,3.4,Yes,No,Low
0106,2020,3,Female,18,18,BKK,Urban,Home,76,Mobile,8000,Vocational School,BKK,BKK9,3.5,3,3,3,4,Parents,Together,Primary,High School,Father,Public,Public,470000,2.5,3,3,2.5,2.5,3.5,3,2.5,2.5,2.5,1,2.77,No,No,Low
0107,2020,2,Male,18,18,BKK,Urban,Home,42,Mobile,9000,Vocational School,BKK,BKK2,2,3.5,2.5,2,3,Parents,Together,Bachelor,Master,Mother,Private,Private,870000,2,1,0.5,2,2,1,2,2.5,1,2.5,3,2.11,No,No,Medium
0108,2020,2,Male,18,18,BKK,Urban,Home,109,Mobile,31000,High School,BKK,BKK10,3,2,3,2,4,Parents,Together,Bachelor,Vocational,Father,Private,Business,3770000,2.5,2,1.5,2.5,2.5,2,2,3,1.5,2.5,0,2.2,No,No,High
0109,2020,3,Male,18,0,N,Urban,Apartment,66,Wifi,37000,High School,N,N10,2.5,3,3.5,2.5,3,Alone,Together,Doctoral,Doctoral,Mother,Freelance,Private,4480000,2.5,2,2.5,2.5,2.5,2,2.5,3,1,3,2.5,2.6,No,No,High
0110,2020,2,Female,18,3,S,Urban,Apartment,21,Wifi,40000,High School,S,S8,3.5,3,4,4,4,Alone,Together,Doctoral,Doctoral,Mother,Freelance,Private,4850000,3,3,3,3,3,1,2.5,2.5,3.5,3.5,2.5,3.01,No,No,High
0111,2020,2,Female,18,0,S,Urban,Apartment,60,Wifi,30000,High School,S,S7,4,2.5,3,4,3,Alone,Apart,Bachelor,Vocational,Mother,Private,Private,3550000,3,3,3.5,3,3.5,3,3.5,3,2.5,3.5,4,3.28,No,No,No
0112,2020,2,Female,18,18,BKK,Urban,Home,23,Wifi,6000,High School,BKK,BKK10,2.5,3.5,2,3.5,4,Parents,Together,Primary,Primary,Father,Freelance,Business,250000,2.5,3,3.5,2.5,2,3.5,3,2.5,1,3,3.5,2.86,No,No,Medium
0113,2020,3,Male,18,0,S,Rural,Apartment,80,Mobile,4000,High School,S,S6,3,3,2.5,2.5,3,Alone,Together,Primary,Primary,Father,Business,Freelance,410000,3,3.5,3.5,3.5,3.5,2,3,3,1.5,3,2,3.07,No,No,No
0114,2020,2,Male,18,3,BKK,Urban,Home,30,Wifi,32000,High School,BKK,BKK8,2.5,2.5,3.5,3.5,3,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Private,Public,3890000,2.5,2.5,2.5,3,3,2,3,2.5,2.5,2,4,2.88,Yes,No,Medium
0115,2020,2,Male,18,0,S,Urban,Apartment,42,Mobile,14000,High School,BKK,BKK3,3.5,2,2,3,4,Alone,Together,Bachelor,Vocational,Father,Freelance,Private,790000,3,2,2.5,3.5,3,1.5,3.5,3,3.5,2.5,2.5,2.82,No,No,Low
0116,2020,3,Male,18,18,BKK,Urban,Home,38,Wifi,8000,Vocational School,BKK,BKK5,2,2.5,2.5,2,3,Parents,Together,High School,Vocational,Father,Business,Private,330000,2,2,2.5,1.5,1.5,0.5,2.5,2.5,1,1.5,0.5,1.82,No,No,Medium
0117,2020,2,Male,18,18,BKK,Urban,Apartment,56,Mobile,8000,Vocational School,BKK,BKK9,2.5,3.5,4,4,3,Alone,Apart,High School,High School,Mother,Private,Private,310000,2,1.5,1.5,2.5,3,2.5,2,2,2,1.5,0.5,2.16,No,No,Medium
0118,2020,3,Male,18,0,S,Urban,Apartment,78,Wifi,51000,High School,S,S6,4,2,2.5,2,3,Alone,Together,Doctoral,Doctoral,Father,Business,Freelance,6170000,3.5,3.5,4,4,4,3.5,3.5,4,3.5,4,2.5,3.55,Yes,No,Medium
0119,2020,3,Female,18,0,S,Urban,Apartment,24,Mobile,6000,High School,S,S3,2,3.5,2,4,2,Alone,Apart,Doctoral,Doctoral,Mother,Business,Private,740000,1.5,2,2,1.5,1.5,0.5,2.5,2,0,2,2.5,1.98,No,No,Medium
0120,2020,3,Female,19,19,BKK,Urban,Home,28,Wifi,33000,High School,BKK,BKK5,3.5,2.5,3.5,2,3,Parents,Together,Doctoral,Master,Father,Private,Private,3980000,3,2.5,2,3,2,2.5,3.5,4,2,2,2.5,2.61,No,No,Medium
0121,2020,3,Female,19,0,S,Urban,Apartment,58,Mobile,7000,High School,S,S1,3.5,2.5,2.5,4,3,Alone,Together,Doctoral,Doctoral,Mother,Freelance,Public,720000,3,3.5,3,3,3,3,3.5,3,2.5,3,1,2.81,No,No,Low
0122,2020,3,Female,18,18,BKK,Urban,Apartment,81,Wifi,6000,High School,BKK,BKK1,2.5,2,3.5,2.5,2,Alone,Apart,High School,High School,Mother,Private,Private,330000,2,2.5,3,2,2.5,1,2,2,2,2,3.5,2.42,No,No,High
0123,2020,2,Male,18,3,S,Urban,Apartment,52,Wifi,11000,High School,S,S2,2,2,3.5,4,4,Alone,Together,Bachelor,Bachelor,Father,Business,Business,1210000,2,2,1.5,2.5,2.5,2.5,2,1.5,1.5,2,4,2.26,No,No,Medium
0124,2020,2,Female,18,3,BKK,Urban,Home,18,Wifi,14000,Vocational School,BKK,BKK3,2,3.5,3,2.5,3,Parents,Together,Doctoral,Master,Mother,Business,Public,740000,1.5,1,1.5,1.5,1,1,2.5,1,2,2,3,1.94,No,No,Medium
0125,2020,3,Male,18,18,BKK,Urban,Home,17,Wifi,3000,High School,BKK,BKK6,3.5,4,2.5,4,4,Parents,Together,Bachelor,Master,Father,Business,Business,370000,3,3.5,3.5,3,3.5,3,3,3,1,3,3.5,2.96,No,No,High
0126,2020,2,Female,18,3,S,Urban,Apartment,37,Mobile,7000,High School,S,S4,3,2.5,3.5,3.5,4,Alone,Together,Primary,Primary,Father,Business,Freelance,320000,2.5,2,1.5,2.5,3,1,2.5,3,2,2,1.5,2.36,No,No,Medium
0127,2020,2,Female,18,0,NE,Urban,Apartment,75,Wifi,41000,High School,NE,NE10,4,2,2,3,3,Alone,Together,Master,Bachelor,Father,Private,Private,4870000,4,4,4,4,4,2.5,3.5,4,3.5,4,1.5,3.63,Yes,No,Medium
0128,2020,3,Female,18,3,S,Urban,Apartment,50,Wifi,51000,High School,S,S4,3.5,2,3.5,3,4,Alone,Together,Master,Master,Father,Freelance,Public,6090000,3,2.5,3,3,2.5,2,3,3.5,2,3,0.5,2.77,No,No,Low
0129,2020,3,Female,18,3,N,Rural,Apartment,68,Wifi,46000,Vocational School,N,N1,2.5,2.5,3,3,3,Alone,Together,Bachelor,Master,Mother,Freelance,Public,5570000,2,2,2.5,2,2.5,2,2,1.5,1,2.5,2.5,2.19,No,No,Low
0130,2020,2,Male,18,0,NE,Urban,Apartment,37,Wifi,35000,Vocational School,BKK,BKK6,2.5,2,2.5,3.5,2,Roommates,Apart,Doctoral,Doctoral,Mother,Private,Public,4250000,2.5,3,3.5,2.5,2.5,2,2.5,3,3,3,2,2.74,No,No,Medium
0131,2020,2,Male,19,19,BKK,Urban,Home,36,Wifi,33000,Vocational School,BKK,BKK8,2.5,3,2,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Business,3900000,2.5,2.5,2.5,3,3,0.5,2.5,2,2,2.5,3,2.57,No,No,Low
0132,2020,3,Female,18,0,S,Rural,Home,22,Wifi,45000,High School,S,S10,3.5,3.5,4,3,3,Parents,Together,Master,Doctoral,Father,Business,Private,5360000,3,3,4,3.5,3.5,1,3,2.5,2,3.5,2,2.99,No,No,No
0133,2020,3,Male,18,3,BKK,Urban,Home,89,Wifi,32000,Vocational School,BKK,BKK4,3,3,2,2.5,3,Parents,Together,Doctoral,Master,Mother,Public,Freelance,3870000,3,3.5,4,3.5,3,4,3,3.5,3,3.5,2.5,3.33,No,No,Medium
0134,2020,3,Male,18,0,NE,Urban,Apartment,30,Wifi,37000,High School,NE,NE4,3,3,4,2,4,Roommates,Together,Bachelor,Master,Mother,Business,Public,4380000,3,2.5,2.5,3,3.5,2.5,4,4,2.5,3,3.5,3.23,No,No,High
0135,2020,3,Male,18,0,S,Urban,Apartment,59,Wifi,50000,Vocational School,S,S3,2.5,2,3,3,3,Alone,Together,Master,Master,Father,Private,Freelance,5980000,2.5,2,2.5,2,1.5,1,2.5,2.5,1.5,2.5,2,2.21,No,No,High
0136,2020,2,Male,18,0,N,Rural,Apartment,84,Wifi,30000,High School,N,N10,2.5,4,3.5,3.5,5,Alone,Together,Doctoral,Doctoral,Mother,Private,Freelance,3650000,2,2,2.5,2.5,2.5,1.5,2.5,2.5,0.5,2,1.5,2.16,No,No,Low
0137,2020,2,Male,19,0,NE,Urban,Apartment,48,Mobile,14000,High School,BKK,BKK3,3,2.5,2.5,2,3,Alone,Together,Master,Doctoral,Mother,Freelance,Public,720000,3,3,3,3,3.5,3,3.5,3,1.5,3.5,4,3.11,No,No,High
0138,2020,3,Male,18,0,NE,Urban,Apartment,13,Mobile,10000,High School,NE,NE3,4,4,4,2.5,3,Alone,Together,Master,Master,Father,Freelance,Public,770000,3.5,3.5,4,3.5,3.5,3,3.5,4,1.5,4,3,3.41,No,No,No
0139,2020,2,Male,18,18,BKK,Urban,Home,67,Wifi,9000,Vocational School,BKK,BKK7,3,4,3,4,3,Parents,Together,Primary,Primary,Mother,Public,Private,450000,3,3,3.5,3,2,2.5,3.5,3,2,3,4,3.14,No,No,No
0140,2020,3,Female,18,18,BKK,Urban,Home,40,Wifi,11000,Vocational School,BKK,BKK3,2.5,2,3.5,3,3,Parents,Together,Doctoral,Doctoral,Mother,Public,Freelance,630000,2.5,2,3.5,2.5,3,3,3,2,1,3,4,2.72,No,Yes,Medium
0141,2020,3,Male,18,3,N,Urban,Apartment,29,Wifi,55000,High School,N,N6,3,2.5,4,3.5,3,Alone,Together,Bachelor,Vocational,Father,Business,Private,6570000,2.5,2.5,3,2.5,2.5,1.5,2.5,2.5,2,3,1.5,2.51,No,No,Medium
0142,2020,3,Male,18,3,BKK,Urban,Home,26,Wifi,7000,Vocational School,BKK,BKK1,2,3,4,4,3,Parents,Together,Doctoral,Doctoral,Father,Business,Business,850000,2,1,1.5,1.5,2,2,2.5,1.5,1.5,2.5,1,1.92,No,No,High
0143,2020,2,Male,18,0,S,Urban,Apartment,11,Mobile,6000,Vocational School,S,S8,2,4,2,2.5,3,Alone,Together,Bachelor,Vocational,Father,Private,Public,250000,2,3,3.5,2.5,2.5,1.5,2,1.5,0,1.5,3,2.44,No,No,Low
0144,2020,3,Male,18,3,BKK,Urban,Home,42,Wifi,2000,Vocational School,BKK,BKK4,2.5,2.5,2,4,3,Parents,Together,Vocational,Vocational,Mother,Business,Public,250000,2,1,0.5,2,2,2,2,2,1.5,2.5,3.5,2.26,No,Yes,High
0145,2020,3,Male,18,0,NE,Rural,Apartment,47,Mobile,7000,Vocational School,NE,NE4,2,3,3.5,2,4,Alone,Together,Vocational,Bachelor,Father,Private,Private,420000,1.5,1.5,1.5,2,1.5,1,2,1.5,1.5,1,1.5,1.91,No,No,High
0146,2020,2,Male,18,0,N,Urban,Apartment,19,Wifi,24000,High School,N,N1,2,3,4,4,3,Alone,Together,Doctoral,Master,Father,Public,Freelance,1070000,2,2.5,2.5,2.5,2.5,2.5,3,1.5,2.5,2,2.5,2.59,No,No,No
0147,2020,2,Male,19,4,N,Rural,Apartment,77,Mobile,11000,High School,N,N6,3.5,4,2.5,4,4,Alone,Together,Primary,High School,Father,Public,Private,460000,3,3,3.5,3,3,3.5,2.5,2.5,2,2.5,3.5,3.04,Yes,No,Medium
0148,2020,2,Male,18,3,BKK,Urban,Apartment,35,Wifi,14000,High School,BKK,BKK1,3,3,3,2,2,Alone,Apart,Bachelor,Vocational,Mother,Business,Business,940000,2.5,1.5,2,2.5,2,2.5,2.5,3,2,2.5,4,2.64,No,No,Medium
0149,2020,2,Female,18,0,NE,Rural,Home,55,Wifi,20000,Vocational School,BKK,BKK6,3,3,4,3.5,2,Mom or Dad,Apart,Bachelor,Vocational,Mother,Business,Freelance,1530000,3,2.5,3,3,3.5,2,3.5,3,2,2,2,2.74,No,No,High
0150,2020,2,Male,18,0,S,Rural,Apartment,38,Wifi,14000,High School,S,S1,2.5,2,2.5,3,4,Alone,Together,Bachelor,Vocational,Mother,Business,Private,900000,2.5,1.5,1.5,3,3,2.5,2,2.5,2,3.5,3.5,2.52,No,No,High
0151,2020,2,Male,18,3,N,Urban,Apartment,36,Mobile,14000,High School,N,N9,2,3,3.5,4,3,Alone,Apart,Doctoral,Doctoral,Father,Business,Public,630000,2,1.5,2.5,2.5,2,2.5,3,2.5,1,2.5,2,2.34,No,No,Low
0152,2020,3,Female,18,3,BKK,Urban,Home,24,Mobile,6000,High School,BKK,BKK10,3,2,4,2,3,Parents,Together,Bachelor,Bachelor,Father,Private,Freelance,250000,3,3,3.5,3.5,3,3,3,3.5,2.5,2.5,1,2.93,No,Yes,No
0153,2020,2,Male,18,0,S,Urban,Apartment,71,Wifi,31000,High School,S,S2,2.5,2.5,2,3.5,4,Roommates,Together,Doctoral,Doctoral,Father,Freelance,Business,3700000,2.5,3,3,3,2,1,2.5,3.5,2.5,2.5,1,2.56,No,No,High
0154,2020,2,Female,18,18,BKK,Urban,Apartment,41,Mobile,35000,High School,BKK,BKK10,2.5,2,2.5,2,4,Alone,Together,Doctoral,Master,Father,Public,Public,4170000,2,2,2,1.5,2,1,2,1.5,1,2.5,2,2.13,No,No,Medium
0155,2020,2,Male,18,18,BKK,Urban,Home,76,Wifi,14000,Vocational School,BKK,BKK8,2.5,4,2,2.5,3,Mom or Dad,Apart,Doctoral,Master,Mother,Freelance,Freelance,1100000,2.5,2.5,3,3,3.5,3,3,3,3.5,2.5,2,2.83,Yes,No,High
0156,2020,2,Female,19,0,S,Urban,Apartment,39,Wifi,6000,High School,S,S8,3,2,4,2.5,4,Alone,Together,Primary,Primary,Father,Freelance,Private,250000,3,2,3,2.5,2.5,2,3,2.5,3.5,4,3.5,3.09,No,No,Medium
0157,2020,2,Female,18,18,BKK,Urban,Home,33,Wifi,44000,High School,BKK,BKK3,2.5,3,3,2.5,4,Parents,Together,Master,Doctoral,Mother,Business,Private,5250000,2,2,2,2,1.5,2.5,2,2,1,2,3.5,2.15,No,No,Medium
0158,2020,3,Female,18,0,S,Rural,Apartment,56,Wifi,32000,High School,S,S3,4,4,2,3.5,3,Alone,Together,Doctoral,Master,Mother,Private,Business,3880000,4,3.5,4,4,3.5,2,4,4,2,4,3,3.42,No,No,Medium
0159,2020,2,Male,18,18,BKK,Urban,Home,70,Wifi,36000,Vocational School,BKK,BKK3,3.5,3.5,2,4,3,Parents,Together,Bachelor,Vocational,Father,Freelance,Private,4300000,3.5,3.5,4,3,3,3.5,3.5,4,2,3.5,1.5,3.2,No,No,Medium
0160,2020,2,Male,19,4,N,Rural,Apartment,31,Wifi,6000,Vocational School,N,N7,3.5,3.5,4,2.5,4,Alone,Together,Bachelor,Vocational,Mother,Private,Public,250000,3,2.5,2.5,3,2.5,3,4,4,2.5,3.5,3.5,3.27,Yes,No,Medium
0161,2020,3,Male,18,0,S,Rural,Apartment,76,Mobile,9000,High School,BKK,BKK6,4,2.5,4,2,2,Roommates,Apart,Vocational,High School,Mother,Freelance,Private,370000,3.5,3.5,3.5,3.5,3.5,3,2.5,4,4,4,2.5,3.41,No,No,Low
0162,2020,3,Female,19,19,BKK,Urban,Home,73,Wifi,51000,High School,BKK,BKK4,3.5,3,2,2.5,3,Parents,Together,Bachelor,Vocational,Mother,Freelance,Public,6100000,3,3.5,3.5,3,2.5,3,3,2.5,3,3.5,2.5,3.04,Yes,No,High
0163,2020,2,Male,19,19,BKK,Urban,Apartment,29,Mobile,8000,High School,BKK,BKK1,4,2.5,3.5,2,3,Roommates,Together,High School,High School,Father,Freelance,Public,430000,3,3.5,4,3,3,3.5,2.5,3.5,1.5,3.5,4,3.22,No,No,Low
0164,2020,3,Female,18,18,BKK,Urban,Home,79,Wifi,28000,Vocational School,BKK,BKK8,3.5,2,3,2.5,3,Parents,Together,Bachelor,Bachelor,Father,Business,Public,3370000,3,3,3,3,3.5,3,3.5,3,3,2.5,2.5,3.12,Yes,No,High
0165,2020,2,Male,18,0,S,Urban,Apartment,22,Wifi,45000,High School,S,S9,3.5,4,3,3,3,Alone,Together,Doctoral,Doctoral,Mother,Private,Public,5370000,3,2.5,3.5,3,3,2,3.5,3.5,2.5,3.5,3,3.12,No,No,No
0166,2020,2,Female,18,0,S,Urban,Apartment,90,Mobile,47000,High School,S,S1,2.5,3.5,4,3,3,Alone,Together,Master,Doctoral,Father,Freelance,Business,5600000,2,2.5,3,2.5,3.5,1.5,2.5,1.5,0.5,1.5,3,2.28,No,No,Medium
0167,2020,3,Male,18,3,BKK,Urban,Home,9,Wifi,5000,Vocational School,BKK,BKK6,4,4,2,2.5,3,Parents,Together,Master,Bachelor,Father,Business,Private,650000,3,3.5,4,3,2.5,2.5,3.5,3.5,2,3.5,4,3.2,No,No,High
0168,2020,3,Male,18,0,S,Rural,Home,23,Wifi,49000,Vocational School,S,S7,2,4,3,3.5,2,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Business,Public,5900000,1.5,1,1,2,2.5,0,2.5,1,1.5,1.5,3.5,1.84,No,No,Medium
0169,2020,2,Female,18,18,BKK,Urban,Home,58,Wifi,8000,High School,BKK,BKK6,2.5,3.5,4,2,3,Parents,Together,Bachelor,Master,Mother,Business,Public,360000,2,1.5,2.5,2,2.5,1,2,3,2,2,2.5,2.46,No,Yes,High
0170,2020,2,Female,18,18,BKK,Urban,Home,58,Mobile,7000,Vocational School,BKK,BKK2,2.5,2,4,4,4,Parents,Together,Bachelor,Vocational,Mother,Freelance,Business,880000,2.5,2.5,2.5,2.5,2.5,2.5,3,1.5,0,2.5,2.5,2.44,No,No,Low
0171,2020,2,Male,18,0,N,Urban,Apartment,31,Wifi,14000,High School,N,N4,2,3,3,2.5,2,Roommates,Apart,Doctoral,Doctoral,Mother,Business,Private,1150000,2,2.5,2.5,2.5,3,1,2,2,1,2,2.5,2.27,No,No,High
0172,2020,2,Male,18,3,S,Urban,Apartment,67,Wifi,44000,Vocational School,S,S10,3.5,3,4,2,3,Alone,Apart,Master,Bachelor,Mother,Public,Private,5280000,3,3,3.5,3.5,2.5,3.5,3,3.5,3.5,4,3,3.36,Yes,No,Medium
0173,2020,3,Female,18,18,BKK,Urban,Home,21,Wifi,14000,High School,BKK,BKK2,4,3,2,4,3,Mom or Dad,Apart,Master,Bachelor,Father,Business,Freelance,940000,4,4,4,4,3,4,4,4,4,4,3,3.76,No,No,Low
0174,2020,3,Male,18,3,BKK,Urban,Home,72,Wifi,34000,Vocational School,BKK,BKK9,3,2,2,3.5,3,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Freelance,Business,4030000,2.5,2,2.5,3,3.5,1,3.5,3,1,3,2.5,2.62,No,No,Medium
0175,2020,2,Male,18,0,NE,Rural,Apartment,63,Wifi,34000,High School,NE,NE4,4,4,2.5,2,4,Alone,Together,Master,Bachelor,Father,Freelance,Private,4090000,3.5,3.5,3,3.5,3,4,3.5,3.5,2.5,4,3,3.39,No,No,High
0176,2020,2,Male,18,0,N,Rural,Apartment,16,Mobile,7000,High School,N,N2,4,2,2,4,4,Alone,Together,High School,Primary,Mother,Business,Private,290000,3.5,2.5,3.5,4,4,1.5,3.5,3.5,3,3.5,0.5,3.2,No,No,High
0177,2020,2,Male,18,0,NE,Urban,Apartment,80,Mobile,3000,High School,BKK,BKK10,3.5,2.5,4,4,4,Alone,Together,Primary,High School,Mother,Freelance,Public,250000,3,3.5,3.5,3,3,3.5,3,3.5,2,4,4,3.41,No,No,Low
0178,2020,3,Female,18,3,N,Rural,Apartment,23,Wifi,31000,High School,N,N7,3,3.5,4,3.5,3,Alone,Together,Master,Master,Father,Freelance,Public,3730000,3,2.5,2.5,4,3.5,2,3,3,2,3,1.5,2.92,No,No,No
0179,2020,2,Male,18,18,BKK,Urban,Home,35,Mobile,5000,Vocational School,BKK,BKK8,3,2.5,3,2.5,4,Parents,Together,High School,High School,Father,Freelance,Freelance,420000,3,3.5,3.5,3,3,1,3,3,2,3.5,1.5,2.76,Yes,No,High
0180,2020,3,Male,18,3,BKK,Urban,Home,12,Wifi,46000,Vocational School,BKK,BKK5,3.5,3.5,3.5,3,4,Parents,Together,Master,Doctoral,Father,Public,Freelance,5460000,3,3,3.5,2.5,2,2,2,2.5,2,3,1,2.72,No,No,Medium
0181,2020,3,Male,18,0,N,Urban,Apartment,41,Wifi,9000,High School,N,N3,3,4,2,2,4,Alone,Together,Bachelor,Vocational,Father,Public,Business,990000,3,3,3,3,3,2.5,3.5,3,3.5,3,4,3.3,No,No,Medium
0182,2020,2,Male,18,18,BKK,Urban,Home,48,Wifi,7000,Vocational School,BKK,BKK1,2,2,3.5,3.5,3,Parents,Together,Vocational,Bachelor,Mother,Private,Public,260000,2,1.5,2.5,2.5,2,2,2,2,2.5,2,1.5,2.41,No,Yes,Medium
0183,2020,2,Male,18,3,NE,Urban,Apartment,19,Wifi,13000,High School,NE,NE4,2,2.5,2,4,3,Roommates,Together,Doctoral,Doctoral,Father,Freelance,Public,1010000,2,2,3,2,2,2,2,2,1,1.5,3,2.37,No,No,High
0184,2020,3,Male,18,0,N,Urban,Apartment,5,Wifi,9000,Vocational School,N,N3,4,4,4,3.5,4,Alone,Together,Doctoral,Doctoral,Mother,Public,Freelance,1020000,3.5,2.5,3,3.5,3.5,4,3.5,3.5,2,3.5,1,3.11,Yes,No,Low
0185,2020,3,Male,18,18,BKK,Urban,Home,86,Wifi,43000,High School,BKK,BKK2,2.5,2,4,3.5,3,Parents,Together,Master,Bachelor,Mother,Business,Private,5190000,2.5,2,2,2.5,2,1.5,3,2.5,3,2.5,2.5,2.43,No,No,High
0186,2020,2,Female,18,0,S,Urban,Apartment,8,Mobile,6000,High School,S,S4,4,3.5,2,3.5,3,Alone,Apart,Primary,Primary,Father,Freelance,Private,250000,3.5,2,2.5,3.5,2.5,2.5,4,3.5,1.5,3.5,2.5,2.87,No,No,Medium
0187,2020,2,Male,18,0,N,Urban,Apartment,53,Wifi,11000,High School,BKK,BKK7,2,2,3,3,3,Roommates,Together,Doctoral,Master,Father,Private,Business,1120000,1.5,0.5,1,1.5,1.5,1,1,2,1,2,3,1.68,No,No,Medium
0188,2020,3,Male,19,19,BKK,Urban,Apartment,59,Mobile,45000,Vocational School,BKK,BKK1,3,2.5,3.5,4,2,Alone,Apart,Bachelor,Bachelor,Mother,Public,Private,5440000,3,3.5,4,3,3,3.5,3,3,1.5,4,2.5,3.19,No,No,Low
0189,2020,2,Male,18,3,BKK,Urban,Home,74,Mobile,10000,High School,BKK,BKK5,3,3,3,2,4,Parents,Together,Bachelor,Bachelor,Mother,Business,Business,930000,3,3.5,4,3,3,2,2,3,1.5,3.5,2,2.72,No,Yes,Medium
0190,2020,2,Female,18,18,BKK,Urban,Home,28,Wifi,49000,Vocational School,BKK,BKK1,2.5,2,3.5,2.5,4,Parents,Together,Bachelor,Master,Mother,Business,Public,5890000,2.5,2.5,3,3,2.5,3.5,2.5,1.5,2.5,2,4,2.78,Yes,No,Medium
0191,2020,2,Male,18,3,N,Urban,Apartment,59,Wifi,21000,High School,N,N9,2.5,3.5,4,4,3,Alone,Together,Bachelor,Bachelor,Father,Business,Public,860000,2,2,2.5,1,0.5,2.5,2.5,2.5,1,1.5,3,2.02,No,No,High
0192,2020,2,Female,18,3,S,Rural,Apartment,19,Wifi,16000,High School,S,S10,4,3.5,4,2,3,Roommates,Together,Doctoral,Doctoral,Father,Freelance,Freelance,990000,3.5,2.5,2.5,4,3.5,4,3,4,3,3.5,3,3.39,Yes,No,High
0193,2020,2,Female,18,0,NE,Rural,Apartment,88,Mobile,35000,High School,NE,NE6,4,4,2,2.5,2,Alone,Apart,Doctoral,Doctoral,Mother,Private,Freelance,4170000,3.5,3,3,4,4,3,3.5,3.5,3.5,3.5,1.5,3.38,No,No,High
0194,2020,2,Male,18,18,BKK,Urban,Apartment,46,Wifi,15000,High School,BKK,BKK10,4,4,2,2,4,Alone,Together,Doctoral,Master,Father,Business,Private,690000,3.5,3.5,4,4,3,4,3,4,3.5,4,1.5,3.4,No,No,Medium
0195,2020,3,Male,19,0,S,Urban,Apartment,10,Mobile,40000,High School,S,S8,2,3.5,3,4,3,Alone,Together,Bachelor,Vocational,Father,Business,Business,4760000,1.5,0.5,1,1.5,1.5,1,2,1,0,1.5,3.5,1.59,No,No,Low
0196,2020,3,Male,18,3,N,Urban,Apartment,92,Wifi,33000,High School,N,N6,2,3,4,2.5,4,Alone,Together,Bachelor,Master,Mother,Private,Private,3960000,2,2.5,2.5,2.5,2.5,1,2.5,2,1,2,3,2.34,No,No,High
0197,2020,2,Male,18,0,N,Urban,Apartment,39,Wifi,10000,High School,N,N8,3.5,3,3.5,2.5,4,Alone,Together,High School,High School,Mother,Freelance,Private,540000,3,3,3,2.5,2,3,3.5,2.5,4,3.5,3.5,3.1,No,No,Medium
0198,2020,3,Female,18,18,BKK,Urban,Apartment,60,Wifi,34000,High School,BKK,BKK6,3,3.5,3,4,4,Alone,Together,Bachelor,Vocational,Father,Public,Freelance,4080000,3,2,2,3,2.5,2,4,3,2,3.5,1,2.54,No,No,Low
0199,2020,2,Male,18,0,S,Urban,Apartment,25,Mobile,9000,High School,BKK,BKK10,2,4,3.5,3,4,Alone,Together,Bachelor,Master,Mother,Private,Private,790000,1.5,2,2.5,1.5,1,1.5,2.5,1.5,1,2,4,2.2,No,No,High
